rc_id;rl_id;ss_id;rc_orderby;ss_name
5476621;54766;184;21;Кинотеатр Шипка
5476622;54766;186;22;10-й микрорайон
5476623;54766;188;23;ул.Ново-Вокзальная
5476624;54766;494;24;ул.Воронежская
5476625;54766;492;25;Поликлиника № 6
5476626;54766;151;26;13-й микрорайон
5476627;54766;175;27;Московское шоссе
5476628;54766;685;28;Площадь авиаконструктора Ильюшина
5476629;54766;687;29;ул.Молодежная
5476630;54766;689;30;Приволжский микрорайон
5476631;54766;1886;31;Приволжский мкр.(ул.З.Космодемьянской)
5546501;55465;1884;1;ул.Батайская
5546502;55465;1888;2;Магазин Магнит
5546503;55465;1890;3;Автостанция Красная Глинка
5546504;55465;2;4;Завод Электрощит
5546505;55465;1988;5;ул.Полтавская
5546506;55465;3;6;пос.Южный
5546507;55465;4;7;Развилка
5546508;55465;5;8;Дома ЭМО
5546509;55465;6;9;31 км
5546510;55465;7;10;4-й квартал
5546511;55465;8;11;пос.Управленческий
5546512;55465;9;12;7-й участок
5546513;55465;787;13;Сорокины Хутора
5546514;55465;789;14;Кладбище Сорокины Хутора
5546515;55465;791;15;Дачи
5546516;55465;793;16;Пионерлагерь им.Гагарина
5546517;55465;795;17;Турбаза Дубки
5546518;55465;797;18;ул.Демократическая
5546519;55465;799;19;ул.Георгия Димитрова
5546520;55465;801;20;пр.Кирова
5546521;55465;803;21;Барбошина поляна
5546522;55465;805;22;ТЦ Пирамида
5546523;55465;807;23;ул.Аминева
5546524;55465;809;24;Солнечная
5546525;55465;811;25;Детская больница
5546526;55465;813;26;Завод Тарасова
5546527;55465;815;27;ДК Современник
5546528;55465;817;28;ЦПКиО
5546529;55465;820;29;Университет-Глазная больница
5546530;55465;822;30;Постников овраг
5546531;55465;824;31;ул.Николая Панова
5546532;55465;338;32;КРЦ Звезда
5546533;55465;411;33;ул.Челюскинцев
5546534;55465;1844;34;ул.Осипенко (Ст.м.Алабинская)
5546535;55465;1836;35;ул.Первомайская-Технический университет
5546536;55465;343;36;Площадь Сельского хозяйства
5546537;55465;344;37;Самарская площадь
5546538;55465;345;38;ул.Ульяновская
5546539;55465;38;39;ЦУМ Самара-Пригородный автовокзал
5546540;55465;553;40;Поликлиника (высадка)
5546541;55465;552;41;Железнодорожный вокзал (стоянка)
5546601;55466;552;1;Железнодорожный вокзал (стоянка)
5546602;55466;143;2;Железнодорожный вокзал
5546603;55466;557;3;ул.Спортивная
5546604;55466;42;4;ЦУМ Самара-Пригородный автовокзал
5546605;55466;351;5;ул.Вилоновская
5546606;55466;1400;6;ул.Ярмарочная
5546607;55466;352;7;Самарская площадь
5546608;55466;1834;8;Площадь Сельского хозяйства
5546609;55466;1835;9;ул.Первомайская-Технический университет
5546610;55466;1489;10;ул.Осипенко (Ст.м.Алабинская)
5546611;55466;1490;11;ул.Челюскинцев
5546612;55466;1455;12;КРЦ Звезда
5546613;55466;825;13;ул.Николая Панова
5546614;55466;823;14;Постников овраг
5546615;55466;821;15;Университет-Глазная больница
5546616;55466;818;16;ЦПКиО
5546617;55466;819;17;ул.Гастелло
5546618;55466;816;18;ДК Современник
5546619;55466;1456;19;Завод Тарасова
5546620;55466;812;20;Детская больница
5546621;55466;810;21;Солнечная
5546622;55466;808;22;ул.Аминева
5546623;55466;806;23;ТЦ Пирамида
5546624;55466;804;24;Барбошина поляна
5546625;55466;802;25;пр.Кирова
5546626;55466;800;26;ул.Георгия Димитрова
5546627;55466;798;27;ул.Демократическая
5546628;55466;796;28;Турбаза Дубки
5546629;55466;794;29;Пионерлагерь им.Гагарина
5546630;55466;792;30;Дачи
5546631;55466;790;31;Кладбище Сорокины Хутора
5546632;55466;788;32;Сорокины Хутора
5546633;55466;70;33;7-й участок
5546634;55466;71;34;пос.Управленческий
5546635;55466;72;35;4-й квартал
5546636;55466;73;36;31 км
5546637;55466;74;37;Дома ЭМО
5546638;55466;75;38;Развилка
5546639;55466;76;39;пос.Южный
5546640;55466;1987;40;ул.Полтавская
5546641;55466;77;41;Завод Электрощит
5546642;55466;80;42;Автостанция Красная Глинка
5546643;55466;1887;43;Магазин Магнит
5546644;55466;1884;44;ул.Батайская
5726501;57265;1173;1;ул.Олимпийская
5726502;57265;1171;2;ул.Свободы
5726503;57265;173;3;Дом Одежды
5726504;57265;171;4;Площадь им.П.П.Мочалова
5726505;57265;169;5;ул.Пугачевская
5726506;57265;167;6;ул.Советская
5726507;57265;165;7;ул.Севастопольская
5726508;57265;215;8;Автостанция Вольская
5726509;57265;217;9;ул.Воронежская
5726510;57265;201;10;ул.Ново-Вокзальная
5726511;57265;199;11;ул.Александра Матросова
5726512;57265;467;12;ул.XXII Партсъезда
5726513;57265;447;13;Машиностроительный колледж
5726514;57265;445;14;ул.Советской Армии
5726515;57265;483;15;Педуниверситет
5726516;57265;481;16;ул.Карбышева
5726517;57265;479;17;ул.Ивана Булкина
5726518;57265;228;18;ул.Антонова-Овсеенко
5726519;57265;229;19;ул.Дыбенко
5726520;57265;769;20;ул.Авроры
5726521;57265;771;21;ул.Революционная
5726522;57265;416;22;Станция метро Гагаринская
5726523;57265;417;23;Клиники Медуниверситета
5726524;57265;419;24;ул.Тухачевского
5726525;57265;1071;25;ул.Пензенская
5726526;57265;1073;26;ул.Владимирская
5726527;57265;1244;27;ул.Чернореченская
5726528;57265;503;28;ул.Владимирская-Международный институт рынка
5726529;57265;37;29;Губернский рынок
5726530;57265;38;30;ЦУМ Самара-Пригородный автовокзал
5726531;57265;553;31;Поликлиника (высадка)
5726532;57265;552;32;Железнодорожный вокзал (стоянка)
5726601;57266;552;1;Железнодорожный вокзал (стоянка)
5726602;57266;40;2;Железнодорожный вокзал
5726603;57266;42;3;ЦУМ Самара-Пригородный автовокзал
5726604;57266;43;4;Губернский рынок
5726605;57266;504;5;ул.Владимирская-Международный институт рынка
5726606;57266;1245;6;ул.Чернореченская
5726607;57266;1074;7;ул.Пензенская
5726608;57266;1072;8;ул.Дачная
5726609;57266;420;9;ул.Тухачевского
5726610;57266;418;10;Клиники Медуниверситета
5726611;57266;436;11;Станция метро Гагаринская
5726612;57266;737;12;ул.Революционная
5726613;57266;270;13;ул.Гагарина
5726614;57266;271;14;ул.Дыбенко
5726615;57266;272;15;ул.Антонова-Овсеенко
5726616;57266;478;16;ул.Ивана Булкина
5726617;57266;480;17;ул.Карбышева
5726618;57266;482;18;Педуниверситет
5726619;57266;444;19;ул.Советской Армии
5726620;57266;446;20;Машиностроительный колледж
5726621;57266;471;21;ул.XXII Партсъезда
5726622;57266;198;22;ул.Александра Матросова
5726623;57266;200;23;ул.Ново-Вокзальная
5726624;57266;472;24;ул.Калинина
5726625;57266;218;25;ул.Воронежская
5726626;57266;216;26;Автостанция Вольская
5726627;57266;164;27;ул.Севастопольская
5726628;57266;166;28;ул.Советская
5726629;57266;168;29;ул.Пугачевская
5726630;57266;170;30;Площадь им.П.П.Мочалова
5726631;57266;172;31;Дом Одежды
5726632;57266;1170;32;ул.Свободы
5726633;57266;1172;33;ул.Олимпийская
5726634;57266;1173;34;ул.Олимпийская
5756501;57565;1396;1;Юнгородок
5756502;57565;558;2;ОАО Гидроавтоматика
5756503;57565;100;3;Авиагородок
5756504;57565;210;4;Станция метро Кировская
5756505;57565;214;5;Площадь им.Кирова
5756506;57565;752;6;Площадь им.Кирова
5756507;57565;518;7;Автостанция Вольская
5756508;57565;161;8;ул.Ставропольская
5756509;57565;159;9;ул.Черемшанская
5756510;57565;157;10;Кинотеатр Огонек
5756511;57565;155;11;Шоколадная фабрика
5756512;57565;153;12;ул.Стара-Загора
5756513;57565;491;13;Поликлиника № 6
5756514;57565;493;14;ул.Воронежская
5756515;57565;189;15;ул.Ново-Вокзальная
5756516;57565;187;16;10-й микрорайон
5756517;57565;185;17;Кинотеатр Шипка
5756518;57565;495;18;Магазин Мебель
5756519;57565;469;19;Парк Гагарина
5756520;57565;28;20;Телецентр
5756521;57565;29;21;ул.Потапова
5756522;57565;30;22;Автовокзал Центральный
5756523;57565;31;23;Аэрокосмический университет
5756524;57565;32;24;ул.Революционная
5756525;57565;176;25;Клиники Медуниверситета
5756526;57565;337;26;ул.Мичурина
5756527;57565;338;27;КРЦ Звезда
5756528;57565;411;28;ул.Челюскинцев
5756529;57565;1844;29;ул.Осипенко (Ст.м.Алабинская)
5756530;57565;1836;30;ул.Первомайская-Технический университет
5756531;57565;343;31;Площадь Сельского хозяйства
5756532;57565;344;32;Самарская площадь
5756533;57565;345;33;ул.Ульяновская
5756534;57565;346;34;ул.Красноармейская
5756535;57565;395;35;ул.Молодогвардейская
5756536;57565;397;36;Филармония
5756537;57565;432;37;ул.Некрасовская
5756538;57565;391;38;Площадь Революции
5756539;57565;508;39;ул.Степана Разина
5756540;57565;366;40;Хлебная площадь
5756601;57566;366;1;Хлебная площадь
5756602;57566;434;2;Площадь Революции
5756603;57566;433;3;ул.Некрасовская
5756604;57566;398;4;Филармония
5756605;57566;396;5;ул.Молодогвардейская
5756606;57566;350;6;ул.Красноармейская
5756607;57566;351;7;ул.Вилоновская
5756608;57566;1400;8;ул.Ярмарочная
5756609;57566;352;9;Самарская площадь
5756610;57566;1834;10;Площадь Сельского хозяйства
