rc_id	rl_id	ss_id	rc_orderby	rc_dist
2837520	28375	90	20	0.776000
2837521	28375	91	21	0.310000
2837522	28375	92	22	0.122000
2837523	28375	140	23	0.000000
2837601	28376	140	1	1.172000
2837602	28376	106	2	0.782000
2837603	28376	107	3	0.703000
2837604	28376	108	4	0.578000
2837605	28376	109	5	0.598000
2837606	28376	1204	6	0.789000
2837607	28376	1202	7	0.519000
2837608	28376	1200	8	0.388000
2837609	28376	929	9	0.450000
2837610	28376	927	10	0.615000
2837611	28376	1197	11	0.311000
2837612	28376	1195	12	0.399000
2837613	28376	1193	13	0.596000
2837614	28376	1192	14	0.830000
2837615	28376	1190	15	0.364000
2837616	28376	1188	16	0.491000
2837617	28376	1186	17	0.503000
2837618	28376	1184	18	0.573000
2837619	28376	1182	19	0.470000
2837620	28376	798	20	0.353000
2837621	28376	800	21	0.421000
2837622	28376	1312	22	0.681000
2837623	28376	1311	23	0.000000
2837701	28377	140	1	1.263000
2837702	28377	92	2	1.144000
2837703	28377	93	3	0.780000
2837704	28377	94	4	0.650000
2837705	28377	95	5	0.255000
2837706	28377	102	6	0.000000
2837801	28378	102	1	0.599000
2837802	28378	103	2	0.813000
2837803	28378	104	3	1.116000
2837804	28378	140	4	0.000000
2837901	28379	1411	1	0.209000
2837902	28379	1311	2	0.343000
2837903	28379	1310	3	0.383000
2837904	28379	1309	4	0.511000
2837905	28379	1181	5	0.568000
2837906	28379	1183	6	0.505000
2837907	28379	1185	7	0.495000
2837908	28379	1187	8	0.371000
2837909	28379	1189	9	0.761000
2837910	28379	1191	10	0.624000
2837911	28379	1398	11	0.388000
2837912	28379	1194	12	0.320000
2837913	28379	1196	13	0.526000
2837914	28379	1198	14	0.530000
2837915	28379	928	15	0.456000
2837916	28379	1199	16	0.532000
2837917	28379	1201	17	0.621000
2837918	28379	1203	18	0.715000
2837919	28379	88	19	0.539000
2837920	28379	89	20	0.731000
2837921	28379	90	21	0.776000
2837922	28379	91	22	0.310000
2837923	28379	92	23	1.144000
2837924	28379	93	24	0.780000
2837925	28379	94	25	0.650000
2837926	28379	95	26	0.255000
2837927	28379	102	27	0.000000
2838001	28380	102	1	0.599000
2838002	28380	103	2	0.813000
2838003	28380	104	3	1.119000
2838004	28380	105	4	0.330000
2838005	28380	106	5	0.782000
2838006	28380	107	6	0.703000
2838007	28380	108	7	0.578000
2838008	28380	109	8	0.598000
2838009	28380	1204	9	0.789000
2838010	28380	1202	10	0.519000
2838011	28380	1200	11	0.388000
2838012	28380	929	12	0.450000
2838013	28380	927	13	0.615000
2838014	28380	1197	14	0.311000
2838015	28380	1195	15	0.399000
2838016	28380	1193	16	0.596000
2838017	28380	1192	17	0.830000
2838018	28380	1190	18	0.364000
2838019	28380	1188	19	0.491000
2838020	28380	1186	20	0.503000
2838021	28380	1184	21	0.573000
2838022	28380	1182	22	0.470000
2838023	28380	798	23	0.353000
2838024	28380	800	24	0.421000
2838025	28380	1312	25	0.167000
2838026	28380	1410	26	0.311000
2838027	28380	1411	27	0.000000
2838101	28381	1411	1	0.209000
2838102	28381	1311	2	0.343000
2838103	28381	1310	3	0.383000
2838104	28381	1309	4	0.512000
2838105	28381	1182	5	0.567000
2838106	28381	1183	6	0.509000
2838107	28381	1186	7	0.492000
2838108	28381	1187	8	0.371000
2838109	28381	1189	9	0.761000
2838110	28381	1191	10	0.624000
2838111	28381	1398	11	0.388000
2838112	28381	1194	12	0.320000
2838113	28381	1196	13	0.526000
2838114	28381	1198	14	0.530000
2838115	28381	928	15	0.456000
2838116	28381	1199	16	0.532000
2838117	28381	1201	17	0.621000
2838118	28381	1203	18	0.715000
2838119	28381	88	19	0.539000
2838120	28381	89	20	0.731000
2838121	28381	90	21	0.776000
2838122	28381	91	22	0.310000
2838123	28381	92	23	0.122000
2838124	28381	140	24	1.189000
2838125	28381	106	25	0.000000
2838201	28382	106	1	0.782000
2838202	28382	107	2	0.703000
2838203	28382	108	3	0.578000
2838204	28382	109	4	0.598000
2838205	28382	1204	5	0.789000
2838206	28382	1202	6	0.519000
2838207	28382	1200	7	0.388000
2838208	28382	929	8	0.450000
2838209	28382	927	9	0.615000
2838210	28382	1197	10	0.311000
2838211	28382	1195	11	0.399000
2838212	28382	1193	12	0.596000
2838213	28382	1192	13	0.830000
2838214	28382	1190	14	0.364000
2838215	28382	1188	15	0.491000
2838216	28382	1186	16	0.503000
2838217	28382	1184	17	0.573000
2838218	28382	1182	18	0.470000
2838219	28382	798	19	0.353000
2838220	28382	800	20	0.421000
2838221	28382	1312	21	0.167000
2838222	28382	1410	22	0.311000
2838223	28382	1411	23	0.000000
3026501	30265	1283	1	1.108000
3026502	30265	1285	2	0.871000
3026503	30265	662	3	0.449000
3026504	30265	1306	4	0.537000
3026505	30265	1304	5	0.545000
3026506	30265	1302	6	0.255000
3026507	30265	1308	7	0.600000
3026508	30265	1197	8	0.311000
3026509	30265	1195	9	0.399000
3026510	30265	1193	10	0.596000
3026511	30265	1192	11	0.830000
3026512	30265	1190	12	0.364000
3026513	30265	1188	13	0.491000
3026514	30265	1186	14	0.503000
3026515	30265	1184	15	0.573000
3026516	30265	1182	16	0.470000
3026517	30265	798	17	0.353000
3026518	30265	800	18	0.421000
3026519	30265	1312	19	0.167000
3026520	30265	1410	20	0.236000
3026521	30265	1325	21	0.371000
3026522	30265	1354	22	0.539000
3026523	30265	1353	23	0.713000
3026524	30265	1289	24	0.546000
3026525	30265	1292	25	0.551000
3026526	30265	814	26	0.435000
3026527	30265	1246	27	0.000000
3026601	30266	1246	1	0.540000
3026602	30266	1291	2	0.550000
3026603	30266	1290	3	0.710000
3026604	30266	1344	4	0.487000
3026605	30266	1345	5	0.456000
3026606	30266	1326	6	0.200000
3026607	30266	1409	7	0.042000
3026608	30266	1413	8	0.143000
3026609	30266	1311	9	0.343000
3026610	30266	1310	10	0.383000
3026611	30266	1309	11	0.511000
3026612	30266	1181	12	0.568000
3026613	30266	1183	13	0.505000
3026614	30266	1185	14	0.495000
3026615	30266	1187	15	0.371000
3026616	30266	1189	16	0.761000
3026617	30266	1191	17	0.624000
3026618	30266	1398	18	0.388000
3026619	30266	1194	19	0.320000
3026620	30266	1196	20	0.526000
3026621	30266	1198	21	0.377000
3026622	30266	1301	22	0.442000
3026623	30266	1303	23	0.567000
3026624	30266	1305	24	0.477000
3026625	30266	661	25	0.867000
3026626	30266	1284	26	1.344000
3026627	30266	1283	27	0.000000
3026701	30267	1409	1	0.362000
3026702	30267	1325	2	0.371000
3026703	30267	1354	3	0.539000
3026704	30267	1353	4	0.713000
3026705	30267	1289	5	0.546000
3026706	30267	1292	6	0.551000
3026707	30267	814	7	0.435000
3026708	30267	1246	8	0.000000
3026801	30268	1246	1	0.540000
3026802	30268	1291	2	0.550000
3026803	30268	1290	3	0.710000
3026804	30268	1344	4	0.487000
3026805	30268	1345	5	0.456000
3026806	30268	1326	6	0.200000
3026807	30268	1409	7	0.000000
3026901	30269	1283	1	1.108000
3026902	30269	1285	2	0.871000
3026903	30269	662	3	0.449000
3026904	30269	1306	4	0.537000
3026905	30269	1304	5	0.545000
3026906	30269	1302	6	0.255000
3026907	30269	1308	7	0.600000
3026908	30269	1197	8	0.311000
3026909	30269	1195	9	0.399000
3026910	30269	1193	10	0.596000
3026911	30269	1192	11	0.830000
3026912	30269	1190	12	0.364000
3026913	30269	1188	13	0.491000
3026914	30269	1186	14	0.503000
3026915	30269	1184	15	0.573000
3026916	30269	1182	16	0.470000
3026917	30269	798	17	0.353000
3026918	30269	800	18	0.421000
3026919	30269	1312	19	0.137000
3026920	30269	1409	20	0.000000
3027001	30270	1409	1	0.508000
3027002	30270	1311	2	0.343000
3027003	30270	1310	3	0.383000
3027004	30270	1309	4	0.511000
3027005	30270	1181	5	0.568000
3027006	30270	1183	6	0.505000
3027007	30270	1185	7	0.495000
3027008	30270	1187	8	0.371000
3027009	30270	1189	9	0.761000
3027010	30270	1191	10	0.624000
3027011	30270	1398	11	0.388000
3027012	30270	1194	12	0.320000
3027013	30270	1196	13	0.526000
3027014	30270	1198	14	0.377000
3027015	30270	1301	15	0.442000
3027016	30270	1303	16	0.567000
3027017	30270	1305	17	0.477000
3027018	30270	661	18	0.867000
3027019	30270	1284	19	1.344000
3027020	30270	1283	20	0.000000
3027101	30271	1283	1	1.108000
3027102	30271	1285	2	0.871000
3027103	30271	662	3	0.449000
3027104	30271	1306	4	0.537000
3027105	30271	1304	5	0.545000
3027106	30271	1302	6	0.255000
3027107	30271	1308	7	0.600000
3027108	30271	1197	8	0.311000
3027109	30271	1195	9	0.399000
3027110	30271	1193	10	0.596000
3027111	30271	1192	11	0.830000
3027112	30271	1190	12	0.364000
3027113	30271	1188	13	0.491000
3027114	30271	1186	14	0.503000
3027115	30271	1184	15	0.573000
3027116	30271	1182	16	0.470000
3027117	30271	798	17	0.353000
3027118	30271	800	18	0.421000
3027119	30271	1312	19	0.167000
3027120	30271	1410	20	0.236000
3027121	30271	1325	21	0.371000
3027122	30271	1354	22	0.539000
3027123	30271	1353	23	0.572000
3027124	30271	1342	24	0.717000
3027125	30271	1417	25	0.560000
3027126	30271	566	26	0.423000
3027127	30271	115	27	0.525000
3027128	30271	116	28	0.393000
3027129	30271	81	29	0.000000
3027201	30272	81	1	13.973000
3027202	30272	1283	2	0.000000
3027301	30273	141	1	0.204000
3027302	30273	82	2	0.425000
3027303	30273	83	3	0.697000
3027304	30273	1416	4	0.763000
3027305	30273	1289	5	0.546000
3027306	30273	1292	6	0.551000
3027307	30273	814	7	0.435000
3027308	30273	1246	8	0.000000
3027401	30274	1246	1	0.540000
3027402	30274	1291	2	0.550000
3027403	30274	1290	3	0.791000
3027404	30274	1417	4	0.560000
3027405	30274	566	5	0.423000
3027406	30274	115	6	1.137000
3027407	30274	141	7	0.000000
3027501	30275	81	1	3.820000
3027502	30275	1246	2	0.000000
3027601	30276	1246	1	0.540000
3027602	30276	1291	2	0.550000
3027603	30276	1290	3	0.791000
3027604	30276	1417	4	0.560000
3027605	30276	566	5	0.423000
3027606	30276	115	6	0.525000
3027607	30276	116	7	0.393000
3027608	30276	81	8	0.000000
3027701	30277	1283	1	1.108000
3027702	30277	1285	2	0.871000
3027703	30277	662	3	0.449000
3027704	30277	1306	4	0.537000
3027705	30277	1304	5	0.545000
3027706	30277	1302	6	0.255000
3027707	30277	1308	7	0.600000
3027708	30277	1197	8	0.311000
3027709	30277	1195	9	0.399000
3027710	30277	1193	10	0.596000
3027711	30277	1192	11	0.830000
3027712	30277	1190	12	0.364000
3027713	30277	1188	13	0.491000
3027714	30277	1186	14	0.503000
3027715	30277	1184	15	0.573000
3027716	30277	1182	16	0.470000
3027717	30277	798	17	0.353000
3027718	30277	800	18	0.421000
3027719	30277	1312	19	0.167000
3027720	30277	1410	20	0.236000
3027721	30277	1325	21	0.371000
3027722	30277	1354	22	0.539000
3027723	30277	1353	23	0.572000
3027724	30277	1342	24	0.717000
3027725	30277	1417	25	0.560000
3027726	30277	566	26	0.423000
3027727	30277	115	27	0.525000
3027728	30277	116	28	0.393000
3027729	30277	81	29	0.950000
3027730	30277	141	30	0.000000
3027801	30278	141	1	0.198000
3027802	30278	82	2	0.425000
3027803	30278	83	3	0.691000
3027804	30278	1416	4	0.701000
3027805	30278	1342	5	0.563000
3027806	30278	1344	6	0.487000
3027807	30278	1345	7	0.456000
3027808	30278	1326	8	0.200000
3027809	30278	1409	9	0.042000
3027810	30278	1413	10	0.143000
3027811	30278	1311	11	0.343000
3027812	30278	1310	12	0.383000
3027813	30278	1309	13	0.511000
3027814	30278	1181	14	0.568000
3027815	30278	1183	15	0.505000
3027816	30278	1185	16	0.495000
3027817	30278	1187	17	0.371000
3027818	30278	1189	18	0.761000
3027819	30278	1191	19	0.624000
3027820	30278	1398	20	0.388000
3027821	30278	1194	21	0.320000
3027822	30278	1196	22	0.526000
3027823	30278	1198	23	0.377000
3027824	30278	1301	24	0.442000
3027825	30278	1303	25	0.567000
3027826	30278	1305	26	0.477000
3027827	30278	661	27	0.867000
3027828	30278	1284	28	1.344000
3027829	30278	1283	29	0.000000
3027901	30279	1283	1	1.108000
3027902	30279	1285	2	0.871000
3027903	30279	662	3	0.449000
3027904	30279	1306	4	0.537000
3027905	30279	1304	5	0.545000
3027906	30279	1302	6	0.255000
3027907	30279	1308	7	0.600000
3027908	30279	1197	8	0.311000
3027909	30279	1195	9	0.399000
3027910	30279	1193	10	0.596000
3027911	30279	1192	11	0.830000
3027912	30279	1190	12	0.364000
3027913	30279	1188	13	0.491000
3027914	30279	1186	14	0.503000
3027915	30279	1184	15	0.573000
3027916	30279	1182	16	0.470000
3027917	30279	798	17	0.353000
3027918	30279	800	18	0.421000
3027919	30279	1312	19	0.167000
3027920	30279	1410	20	0.311000
3027921	30279	1411	21	0.000000
3028001	30280	1411	1	0.209000
3028002	30280	1311	2	0.343000
3028003	30280	1310	3	0.383000
3028004	30280	1309	4	0.511000
3028005	30280	1181	5	0.568000
3028006	30280	1183	6	0.505000
3028007	30280	1185	7	0.495000
3028008	30280	1187	8	0.371000
3028009	30280	1189	9	0.761000
3028010	30280	1191	10	0.624000
3028011	30280	1398	11	0.388000
3028012	30280	1194	12	0.320000
3028013	30280	1196	13	0.526000
3028014	30280	1198	14	0.377000
3028015	30280	1301	15	0.442000
3028016	30280	1303	16	0.567000
3028017	30280	1305	17	0.477000
3028018	30280	661	18	0.867000
3028019	30280	1284	19	1.344000
3028020	30280	1283	20	0.000000
3028101	30281	1411	1	0.135000
3028102	30281	1410	2	0.236000
3028103	30281	1325	3	0.371000
3028104	30281	1354	4	0.539000
3028105	30281	1353	5	0.713000
3028106	30281	1289	6	0.546000
3028107	30281	1292	7	0.551000
3028108	30281	814	8	0.435000
3028109	30281	1246	9	0.000000
3028201	30282	1246	1	0.540000
3028202	30282	1291	2	0.550000
3028203	30282	1290	3	0.710000
3028204	30282	1344	4	0.487000
3028205	30282	1345	5	0.456000
3028206	30282	1326	6	0.233000
3028207	30282	1411	7	0.000000
3028301	30283	1334	1	0.274000
3028302	30283	720	2	0.321000
3028303	30283	1170	3	0.223000
3028304	30283	1172	4	0.629000
3028305	30283	1337	5	0.840000
3028306	30283	1335	6	0.303000
3028307	30283	662	7	0.449000
3028308	30283	1306	8	0.537000
3028309	30283	1304	9	0.545000
3028310	30283	1302	10	0.255000
3028311	30283	1308	11	0.600000
3028312	30283	1197	12	0.311000
3028313	30283	1195	13	0.399000
3028314	30283	1193	14	0.596000
3028315	30283	1192	15	0.830000
3028316	30283	1190	16	0.364000
3028317	30283	1188	17	0.491000
3028318	30283	1186	18	0.503000
3028319	30283	1184	19	0.573000
3028320	30283	1182	20	0.470000
3028321	30283	798	21	0.353000
3028322	30283	800	22	0.421000
3028323	30283	1312	23	0.167000
3028324	30283	1410	24	0.236000
3028325	30283	1325	25	0.371000
3028326	30283	1354	26	0.539000
3028327	30283	1353	27	0.572000
3028328	30283	1342	28	0.717000
3028329	30283	1417	29	0.560000
3028330	30283	566	30	0.423000
3028331	30283	115	31	0.525000
3028332	30283	116	32	0.393000
3028333	30283	81	33	0.000000
3028401	30284	81	1	14.354000
3028402	30284	1334	2	0.000000
3028501	30285	1334	1	0.274000
3028502	30285	720	2	0.321000
3028503	30285	1170	3	0.223000
3028504	30285	1172	4	0.629000
3028505	30285	1337	5	0.840000
3028506	30285	1335	6	0.303000
3028507	30285	662	7	0.449000
3028508	30285	1306	8	0.537000
3028509	30285	1304	9	0.545000
3028510	30285	1302	10	0.255000
3028511	30285	1308	11	0.600000
3028512	30285	1197	12	0.311000
3028513	30285	1195	13	0.399000
3028514	30285	1193	14	0.596000
3028515	30285	1192	15	0.830000
3028516	30285	1190	16	0.364000
3028517	30285	1188	17	0.491000
3028518	30285	1186	18	0.503000
3028519	30285	1184	19	0.573000
3028520	30285	1182	20	0.470000
3028521	30285	798	21	0.353000
3028522	30285	800	22	0.421000
3028523	30285	1312	23	0.167000
3028524	30285	1410	24	0.236000
3028525	30285	1325	25	0.371000
3028526	30285	1354	26	0.539000
3028527	30285	1353	27	0.713000
3028528	30285	1289	28	0.546000
3028529	30285	1292	29	0.551000
3028530	30285	814	30	0.435000
3028531	30285	1246	31	0.000000
3028601	30286	1246	1	0.540000
3028602	30286	1291	2	0.550000
3028603	30286	1290	3	0.710000
3028604	30286	1344	4	0.487000
3028605	30286	1345	5	0.456000
3028606	30286	1326	6	0.200000
3028607	30286	1409	7	0.042000
3028608	30286	1413	8	0.143000
3028609	30286	1311	9	0.343000
3028610	30286	1310	10	0.383000
3028611	30286	1309	11	0.511000
3028612	30286	1181	12	0.568000
3028613	30286	1183	13	0.505000
3028614	30286	1185	14	0.495000
3028615	30286	1187	15	0.371000
3028616	30286	1189	16	0.761000
3028617	30286	1191	17	0.624000
3028618	30286	1398	18	0.388000
3028619	30286	1194	19	0.320000
3028620	30286	1196	20	0.526000
3028621	30286	1198	21	0.377000
3028622	30286	1301	22	0.442000
3028623	30286	1303	23	0.567000
3028624	30286	1305	24	0.477000
3028625	30286	661	25	0.316000
3028626	30286	725	26	0.829000
3028627	30286	1336	27	0.461000
3028628	30286	1338	28	0.318000
3028629	30286	1171	29	0.388000
3028630	30286	721	30	0.275000
3028631	30286	1334	31	0.000000
3028701	30287	1334	1	0.274000
3028702	30287	720	2	0.321000
3028703	30287	1170	3	0.223000
3028704	30287	1172	4	0.629000
3028705	30287	1337	5	0.840000
3028706	30287	1335	6	0.303000
3028707	30287	662	7	0.449000
3028708	30287	1306	8	0.537000
3028709	30287	1304	9	0.545000
3028710	30287	1302	10	0.255000
3028711	30287	1308	11	0.600000
3028712	30287	1197	12	0.311000
3028713	30287	1195	13	0.399000
3028714	30287	1193	14	0.596000
3028715	30287	1192	15	0.830000
3028716	30287	1190	16	0.364000
3028717	30287	1188	17	0.491000
3028718	30287	1186	18	0.503000
3028719	30287	1184	19	0.573000
3028720	30287	1182	20	0.470000
3028721	30287	798	21	0.353000
3028722	30287	800	22	0.421000
3028723	30287	1312	23	0.167000
3028724	30287	1410	24	0.311000
3028725	30287	1411	25	0.000000
3028801	30288	1411	1	0.209000
3028802	30288	1311	2	0.343000
3028803	30288	1310	3	0.383000
3028804	30288	1309	4	0.511000
3028805	30288	1181	5	0.568000
3028806	30288	1183	6	0.505000
3028807	30288	1185	7	0.495000
3028808	30288	1187	8	0.371000
3028809	30288	1189	9	0.761000
3028810	30288	1191	10	0.624000
3028811	30288	1398	11	0.388000
3028812	30288	1194	12	0.320000
3028813	30288	1196	13	0.526000
3028814	30288	1198	14	0.377000
3028815	30288	1301	15	0.442000
3028816	30288	1303	16	0.567000
3028817	30288	1305	17	0.477000
3028818	30288	661	18	0.316000
3028819	30288	725	19	0.829000
3028820	30288	1336	20	0.461000
3028821	30288	1338	21	0.318000
3028822	30288	1171	22	0.388000
3028823	30288	721	23	0.275000
3028824	30288	1334	24	0.000000
3028901	30289	141	1	0.208000
3028902	30289	82	2	0.425000
3028903	30289	83	3	0.691000
3028904	30289	1416	4	0.701000
3028905	30289	1342	5	0.563000
3028906	30289	1344	6	0.487000
3028907	30289	1345	7	0.456000
3028908	30289	1326	8	0.200000
3028909	30289	1409	9	0.042000
3028910	30289	1413	10	0.143000
3028911	30289	1311	11	0.343000
3028912	30289	1310	12	0.383000
3028913	30289	1309	13	0.511000
3028914	30289	1181	14	0.568000
3028915	30289	1183	15	0.505000
3028916	30289	1185	16	0.495000
3028917	30289	1187	17	0.371000
3028918	30289	1189	18	0.761000
3028919	30289	1191	19	0.624000
3028920	30289	1398	20	0.388000
3028921	30289	1194	21	0.320000
3028922	30289	1196	22	0.526000
3028923	30289	1198	23	0.377000
3028924	30289	1301	24	0.442000
3028925	30289	1303	25	0.567000
3028926	30289	1305	26	0.477000
3028927	30289	661	27	0.316000
3028928	30289	725	28	0.829000
3028929	30289	1336	29	0.461000
3028930	30289	1338	30	0.318000
3028931	30289	1171	31	0.388000
3028932	30289	721	32	0.502000
3028933	30289	1334	33	0.000000
3029001	30290	1334	1	0.274000
3029002	30290	720	2	0.321000
3029003	30290	1170	3	0.223000
3029004	30290	1172	4	0.629000
3029005	30290	1337	5	0.840000
3029006	30290	1335	6	0.303000
3029007	30290	662	7	0.449000
3029008	30290	1306	8	0.537000
3029009	30290	1304	9	0.545000
3029010	30290	1302	10	0.255000
3029011	30290	1308	11	0.600000
3029012	30290	1197	12	0.311000
3029013	30290	1195	13	0.399000
3029014	30290	1193	14	0.596000
3029015	30290	1192	15	0.830000
3029016	30290	1190	16	0.364000
3029017	30290	1188	17	0.491000
3029018	30290	1186	18	0.503000
3029019	30290	1184	19	0.573000
3029020	30290	1182	20	0.470000
3029021	30290	798	21	0.353000
3029022	30290	800	22	0.421000
3029023	30290	1312	23	0.167000
3029024	30290	1410	24	0.236000
3029025	30290	1325	25	0.371000
3029026	30290	1354	26	0.539000
3029027	30290	1353	27	0.572000
3029028	30290	1342	28	0.717000
3029029	30290	1417	29	0.560000
3029030	30290	566	30	0.423000
3029031	30290	115	31	0.525000
3029032	30290	116	32	0.393000
3029033	30290	81	33	0.950000
3029034	30290	141	34	0.000000
3036501	30365	80	1	0.620000
3036502	30365	2	2	1.337000
3036503	30365	3	3	0.823000
3036504	30365	4	4	0.851000
3036505	30365	5	5	1.396000
3036506	30365	6	6	0.903000
3036507	30365	7	7	0.516000
3036508	30365	8	8	0.830000
3036509	30365	9	9	2.723000
3036510	30365	10	10	2.385000
3036511	30365	11	11	0.834000
3036512	30365	12	12	0.565000
3036513	30365	13	13	0.527000
3036514	30365	14	14	0.608000
3036515	30365	65	15	1.734000
3036516	30365	694	16	2.061000
3036517	30365	1470	17	0.230000
